candidate,source,line_hash,observed_word,canonical_target_tokens,baseline_rank_at3,expanded_rank_at3,baseline_covered,expanded_covered,gain,loss,baseline_first,baseline_second,baseline_third,expanded_first,expanded_second,expanded_third,baseline_target_log_score,expanded_target_log_score,synthetic_choice_correct
beam16,blogs,2fd91766f7f5179912a04b9a685c6e6690c8e384d9cedd61e15ede7e9b38db54,as,1,1,1,True,True,False,False,as,to,in,as,to,in,-1.0566482543945312,-1.0566482543945312,True
beam16,blogs,92b7f867333e00124caf3db598bfd93dc95f76f29a0b216067c47a81e291cd22,was,1,2,2,True,True,False,False,is,was,has,is,was,has,-3.856019973754883,-3.856019973754883,True
beam16,blogs,c9ead8bcc82f4c4fb28931b602430273494b909dcd6c77c7b67a3f402044bfb5,creekside,3,0,0,False,False,False,False,b,i,a,b,i,a,,,True
beam16,blogs,70ff5c69bc89a9c6f309bdb4da07689d076dcf490deac0c2c751401e872fae80,team,1,1,1,True,True,False,False,team,design,staff,team,design,staff,-0.8738365173339844,-0.8738365173339844,True
beam16,blogs,3b4b4373842c9594266831c0efb4f5cfda848413059a934b74da6df113f768b0,the,1,1,1,True,True,False,False,the,his,a,the,his,a,-1.9847278594970703,-1.9847278594970703,True
beam16,blogs,952efd06f142e3da3bc04ad13d27448c0f4698d5b6ddacb210f107427f8444dd,we,1,0,0,True,True,False,False,and,the,i,and,the,i,-5.254814147949219,-5.254814147949219,True
beam16,blogs,36934ce4173ae63c11b1e8ec848ba7816fca31c4bf904cd05d26cc4d51b9a828,wilted,2,0,0,False,False,False,False,more,to,less,more,to,less,,,True
beam16,blogs,5c621662b5f6cfbe336c8a18f579d95de7edbd56036310278f61a01bb4361dd2,did,1,0,0,True,True,False,False,was,is,had,was,is,had,-4.618976593017578,-4.618976593017578,False
beam16,blogs,89848d33065b41c367ce97da6fe30e4a75b3d7480efd4b51cdbcdc1420992d92,drawings,1,0,0,True,True,False,False,videos,images,photographs,videos,images,photographs,-4.622188568115234,-4.622188568115234,True
beam16,blogs,5d9a0b686c02461f838bffdc408886dccf19b051530e85819c22cb87ada0f7bc,to,1,1,1,True,True,False,False,to,out,into,to,out,into,-0.5349655151367188,-0.5349655151367188,True
beam16,blogs,6979c5467d9d0977e7ad0d3af343d4ea77e9d3e30ffede0ae302e2dec2ee4306,low,1,2,2,True,True,False,False,medium,low,the,medium,low,the,-1.3931427001953125,-1.3931427001953125,True
beam16,blogs,6fefd8516f77cd8fcd18c108c5ed05ce78bd1bcfadbc24895be9151ebef3ee74,why,1,0,0,False,False,False,False,guy,whole,last,guy,whole,last,,,False
beam16,blogs,403997fc51036253b41acf4aba02e846052e4de3ce79c79b9ac06dd7c50f9246,in,1,1,1,True,True,False,False,in,ahead,within,in,ahead,within,-1.0350608825683594,-1.0350608825683594,True
beam16,blogs,259cc99edf781a83ee7347b835d77e1311c226bbd4317d400ae5c81eb36fbeb9,spend,1,0,0,True,True,False,False,do,because,or,do,because,or,-3.5559425354003906,-3.5559425354003906,True
beam16,blogs,71faa4f3eca730bf4ff07b344c515cd23d520bb8b448a4e44267dd5fdfb0a05d,unlawful,1,0,0,False,False,False,False,number,following,sum,number,following,sum,,,False
beam16,blogs,930a2164750345ca7c5116924a4811a5029f1916962b2ca5219b4a8f8bbabbdd,march,1,0,0,True,True,False,False,the,june,a,the,june,a,-4.09666633605957,-4.09666633605957,True
beam16,blogs,19ca16716b16f574fe7376e1288aa53d79c16084d23b4199311e24bfceb26cc6,you,1,3,3,True,True,False,False,my,the,you,my,the,you,-2.3606929779052734,-2.3606929779052734,True
beam16,blogs,ebfdb0c2ced0eeb1e86b0ac8790ce82a86931e31ed947d67056de4490e71d2ee,act,1,0,0,False,False,False,False,make,use,get,make,use,get,,,False
beam16,blogs,82f9ea1782a64e1e37cc5d46bb0e9afad2d0ba17b00cf90c659433ec50113f29,not,1,1,1,True,True,False,False,not,have,be,not,have,be,-0.005405426025390625,-0.005405426025390625,True
beam16,blogs,2710088193bccceeaba4cb8a9c50e31e4a1f0855e8baed1668959710af139136,inner,1,0,0,False,False,False,False,the,all,women,the,all,women,,,True
beam16,blogs,f68f65cc4c1bb233e4c19cf236d7bd2f192d028b47eaef429782f1a75a931e7a,clarity,1,2,2,True,True,False,False,transparency,clarity,control,transparency,clarity,control,-1.7682304382324219,-1.7682304382324219,True
beam16,blogs,0c0afaa7860287f31633e8dff3432fdfef8d9e4df77282126241927577f3c0b5,clinton,2,0,0,True,True,False,False,is,was,and,is,was,and,-6.007928848266602,-6.007928848266602,True
beam16,blogs,57152bffc244451d93480f66d4f87742edad0ad3bb159ea118127908dc17eb93,drawn,1,0,0,True,True,False,False,obsessed,interested,concerned,obsessed,interested,concerned,-5.946268081665039,-5.946268081665039,True
beam16,blogs,0863db5b867f1f89c783322e9bd4db5fb46963a95225fa6556dba738e5ff12ba,i,1,1,1,True,True,False,False,i,tomorrow,the,i,tomorrow,the,-2.1868743896484375,-2.1868743896484375,True
beam16,blogs,9d966c7fdaeabe16483ee763404c6da70ef45c7a05393a298291e2efce4cb70d,european,1,1,1,True,True,False,False,european,eu,council,european,eu,council,-0.6367454528808594,-0.6367454528808594,True
beam16,blogs,cf97dafdeb359e55decf5cfa55245ae9acae1449e27ab63103f6d4abf96a80d7,are,1,1,1,True,True,False,False,are,were,have,are,were,have,-1.6637096405029297,-1.6637096405029297,True
beam16,blogs,6dc1f5400cd63e2878dbaf11ab595ecb714b52e5e742ca87b1f7c6960b389aa9,in,1,1,1,True,True,False,False,in,into,it,in,into,it,-0.06481170654296875,-0.06481170654296875,True
beam16,blogs,8164b07db62de9da9291a09a9c817382e86c1fa5dac2578ef4f876c788a94fb2,the,1,2,2,True,True,False,False,a,the,this,a,the,this,-1.7426071166992188,-1.7426071166992188,True
beam16,blogs,72caedf26846619b6bf34349da35809a9cfb43da4313601f088d1ca1d56f8f8a,this,1,0,0,True,True,False,False,but,on,in,but,on,in,-4.675289154052734,-4.675289154052734,True
beam16,blogs,2f5ffe5543226f18581daa60ac26c1b99174b56588e2ea44a465ed92e31a0444,an,1,3,3,True,True,False,False,a,the,an,a,the,an,-3.096895217895508,-3.096895217895508,True
beam16,blogs,fbc87a56610eba662de8cef14da9dadc234df085effd419ae8afbd4daefa9c2e,habit,1,3,3,True,True,False,False,idea,thing,habit,idea,thing,habit,-2.6309432983398438,-2.6309432983398438,True
beam16,blogs,ee60ae0c6ef1ca1e9390a91cbdd0f37ec2557b2244dba62a658503e41ab72352,bleeding,1,0,0,False,False,False,False,the,it,my,the,it,my,,,True
beam16,blogs,0dcfc5faacc9639962c3f837a415d28243842ad371026dff434367c9e8a273ad,sandoval,3,0,0,False,False,False,False,is,has,and,is,has,and,,,True
beam16,blogs,bcb663e22e786d2c94031eea7a2792c590ad85e69a7dc4a10a2c532662f8803f,original,1,1,1,True,True,False,False,original,first,beginnings,original,first,beginnings,-2.297740936279297,-2.297740936279297,True
beam16,blogs,1f3bf0d0973ae88a16c101ee87f4eaa853226a6cbeb8ceeffe2cdc9dbecd280c,in,1,1,1,True,True,False,False,in,into,the,in,into,the,-0.058650970458984375,-0.058650970458984375,True
beam16,blogs,530349a1439a8447ba830af6ceb1d47b115b0ce33081cfbd13930ec0dbf254ba,touch,1,0,0,True,True,False,False,motion,new,bluetooth,motion,new,bluetooth,-4.037380218505859,-4.037380218505859,True
beam16,blogs,05f94d2e274f3fee95d4e906b1dddcc42c720991120a8fa6591a35cd124466cc,mid,1,0,0,False,False,False,False,the,a,list,the,a,list,,,False
beam16,blogs,5992e43f9ed405144e5f3d2e9e4ede12dfcc83866daa4c6abbd47988e7414a45,days,1,1,1,True,True,False,False,days,are,mountains,days,are,mountains,-1.2625236511230469,-1.2625236511230469,True
beam16,blogs,f3ddf3ee380327c4b4044adfa0d5230c8b8126781780d8adfe8129f07244dc0e,when,1,0,0,True,True,False,False,i,i'm,not,i,i'm,not,-3.5261878967285156,-3.5261878967285156,True
beam16,blogs,baf7a15cf8e9a5b9ba857bc7fce6fade2f44a68b188521e18bb7f67d865f86bd,blues,1,1,1,True,True,False,False,blues,city,blue,blues,city,blue,-0.4134101867675781,-0.4134101867675781,True
beam16,blogs,aaabe03f52171638e862bd308067ef90413eab9e56d63d01d0b66bf03870abf6,one's,2,0,0,False,True,False,False,is,of,was,is,of,was,,-12.285171508789062,False
beam16,blogs,577a29df0f0fb2bf34a6c636cebd991264a59da0cd34f60f0357d569d129de41,once,1,0,0,True,True,False,False,are,from,when,are,from,when,-6.65020751953125,-6.65020751953125,False
beam16,blogs,fcc3f65debd6267da602a670023b93ecf3682cf2c8eea98ab93c43d37c1412ef,granddaddy,3,0,0,False,True,False,False,grandmother,grandparents,mother,grandmother,grandparents,mother,,-6.899127960205078,True
beam16,blogs,fb21b2ba7a4d79a7aaf67231ca74e483a2930e56cc4c59ac67720e6719069b69,knowing,1,0,0,True,True,False,False,all,i,and,all,i,and,-5.874240875244141,-5.874240875244141,True
beam16,blogs,c000f322aae2af4b09b951147edd4a6fe87db8ec674d86aec2c7c9d1f4051c3a,try,1,3,3,True,True,False,False,do,are,try,do,are,try,-3.0216007232666016,-3.0216007232666016,True
beam16,blogs,915471d3a0b1f2d4e770149f335121475eab4473ae4b17591eb5f10be939bd65,to,1,0,0,True,True,False,False,for,i,and,for,i,and,-2.215547561645508,-2.215547561645508,True
beam16,blogs,bbc69cbf5ac05c068f4cca5e03276468addf11bd2af8b549ac3d62d6b55fad55,round,1,3,3,True,True,False,False,around,to,round,around,to,round,-2.9679508209228516,-2.9679508209228516,True
beam16,blogs,51cca40a46687dc627a1fc5cc69fba745d9711dca3232e07ece565a24f47ad9c,on,1,1,1,True,True,False,False,on,with,by,on,with,by,-0.8980445861816406,-0.8980445861816406,True
beam16,blogs,c34d1f6840ff56a2f9d1832b90daec99ff4427eacbd34b84bfbe28aa88c176a6,bd,1,0,0,False,False,False,False,and,diet,is,and,diet,is,,,True
beam16,blogs,4af742c8285e1a401954615ff4db0eac568005feff6ae9ddbcd47f262b657c39,the,1,1,1,True,True,False,False,the,our,millions,the,our,millions,-1.634124755859375,-1.634124755859375,True
beam16,blogs,8b09ab1f9f71ff747fc3d564166415f811827414b365457d17c9511adfbfa89e,wall,1,1,1,True,True,False,False,wall,retaining,fence,wall,retaining,fence,-0.9600505828857422,-0.9600505828857422,True
beam16,blogs,558894dedcd4660f29186b52bf2b860a14e3764f3f569f4e2b61fb5cf8706ba3,a,1,1,1,True,True,False,False,a,the,fine,a,sandpaper,the,-1.060628890991211,-1.060628890991211,True
beam16,blogs,9f00a40c60301ebb0a51e1c967521a2d445c5b50e95d1b75d019b5e612872e78,and,1,1,1,True,True,False,False,and,in,the,and,in,the,-1.8404579162597656,-1.8404579162597656,True
beam16,blogs,3a9f604afa1cfc02d1c981ead23f5c09ce6b23bdbdb3364e9cb9fc689ccc9176,a,1,1,1,True,True,False,False,a,the,not,a,the,not,-1.8884315490722656,-1.8884315490722656,True
beam16,blogs,23fa0be152fa6b70a093d8ec3d19602822b5382efdffc74fe58e9ad4f514d707,do,1,0,0,True,True,False,False,have,am,need,have,am,need,-6.741733551025391,-6.741733551025391,True
beam16,blogs,95a867ffe6ac1f1806eea48983ab8032ac6d9d6336251fab416be1573f2532df,have,1,2,2,True,True,False,False,are,have,were,are,have,were,-1.5890693664550781,-1.5890693664550781,True
beam16,blogs,a30d7aa4fd2f3a3abdbe078389f5000c3a0dcc74003f4693de35a96ac3d693a5,opened,1,0,0,True,True,False,False,was,have,had,was,have,had,-7.369373321533203,-7.369373321533203,False
beam16,blogs,e222d0142927a0eab68fa25a89f430ee25988d82791b917867378e96fed01b18,if,1,1,1,True,True,False,False,if,to,what,if,to,what,-0.9032516479492188,-0.9032516479492188,True
beam16,blogs,9bc7acc36055979f2ba85af83a8078cefb0ae1939d594822e332295a88c932fa,we've,2,0,0,False,True,False,False,and,in,with,and,in,with,,-8.541889190673828,False
beam16,blogs,6624e8130546118a202a9e1ef3f0d40a40be9fe916f008d7f5c11be25dd1bf3b,that,1,1,1,True,True,False,False,that,for,they,that,for,they,-0.6176910400390625,-0.6176910400390625,True
beam16,blogs,ad4a16b5a53c1f926b0f372dbbed435ea71490883f0dba8d73a7b2d4757e01df,people,1,1,1,True,True,False,False,people,young,and,people,young,and,-3.438478469848633,-3.438478469848633,True
beam16,blogs,ecb1ffc754e07f23d87fb4fc8e8849d0c475a610695e97ac0a29b8ef7071f0ae,for,1,3,3,True,True,False,False,and,to,for,and,to,for,-2.870250701904297,-2.870250701904297,True
beam16,blogs,a2a13dd69f49200933e0bd27281272560ed23f77c525a7005784363792a3c9be,beautiful,1,0,0,False,False,False,False,of,are,were,of,are,were,,,False
beam16,blogs,b7ee01f7e9766c7117b4793494bde54bd93715ebee008dd1572183e3611c9b95,of,1,1,1,True,True,False,False,of,and,that,of,and,that,-0.0508880615234375,-0.0508880615234375,True
beam16,blogs,85d3fa88b9e72d7036560215f2f664b411baca269b4144537fb950f72c23edb4,date,1,0,0,False,False,False,False,number,following,sum,number,following,sum,,,False
beam16,blogs,eeb126fb8d921f907257806b22fc0671459ad50d3fc23009b4dbcd495e175774,lost,1,0,0,True,True,False,False,been,listened,had,been,listened,had,-5.075946807861328,-5.075946807861328,True
beam16,blogs,207349ec022a4c553d93dd81011c5bd553e1919968fc5d76c61c03433b5037ca,feliz,1,0,0,True,True,False,False,y,de,me,y,de,me,-8.126300811767578,-8.126300811767578,True
beam16,blogs,cb9c25f2d0e521f53f88e63edbc7e6ca793e4f52eb4395314ffc39e857d569a1,like,1,1,1,True,True,False,False,like,more,a,like,more,a,-0.5021286010742188,-0.5021286010742188,True
beam16,blogs,63213b4deb0f0b0e85786a5de19180e0bf44c5ae042bc0c0566955b0c04b0506,p,1,1,1,True,True,False,False,p,a,t,p,a,t,-2.2487125396728516,-2.2487125396728516,True
beam16,blogs,1cb86c3a3a1f289f739773e237e80336c67db1c161bd27bd2a5aa8a29c061251,just,1,0,0,True,True,False,False,and,or,you,and,or,you,-4.06328010559082,-4.06328010559082,True
beam16,blogs,e9856d159c7a5c8e4d8a4cccb65df8505e018dc807e000cf5bd2c72f80859004,minds,1,0,0,False,False,False,False,and,to,i,and,to,i,,,True
beam16,blogs,6331f35e2ba9fbedca83a1c5882e2f87f46fff77538b99dce857cb9c59b7d77b,in,1,0,0,True,True,False,False,is,to,and,is,to,and,-4.719928741455078,-4.719928741455078,True
beam16,blogs,553c4646c73f1e3193d63be987fbbfde73e75499cbf6cd52083f9e9a73a3b9d2,beautiful,1,0,0,True,True,False,False,movie,show,film,movie,show,film,-4.272209167480469,-4.272209167480469,True
beam16,blogs,2359bb25653836b1d4a4281a9a24f78a54d17fcc05b12bad1d751683fd773950,every,1,2,2,True,True,False,False,the,every,people,the,every,people,-2.0142593383789062,-2.0142593383789062,True
beam16,blogs,8cb0baf35a9b195148f6cf49e91395a988540f4d6e5dbece2d2c73d5aafe4ad1,anwaar,3,0,0,False,False,False,False,of,is,from,of,is,from,,,False
beam16,blogs,ffa704c728784a2d91835f1d35888ca0f7e0baf01530487e110abca58366ebfa,who,1,0,0,True,True,False,False,is,the,and,is,the,and,-6.843860626220703,-6.843860626220703,True
beam16,blogs,583fb3966b5af6226735a827cedad892ce82335686fdeaff9ed8883d0e4b3d13,is,1,2,2,True,True,False,False,cares,is,cared,cares,is,cared,-1.8491363525390625,-1.8491363525390625,True
beam16,blogs,27350dfa49e4e1fbd8e570a93b3ba723761f2adf2309bfd19d61b88f04e82d21,that,1,2,2,True,True,False,False,of,that,and,of,that,and,-4.160432815551758,-4.160432815551758,True
beam16,blogs,d2826db483c1128de79b053340215356d74376cbe615dd6531e5c7d67b62b245,that,1,0,0,True,True,False,False,to,for,the,to,for,the,-2.987966537475586,-2.987966537475586,True
beam16,blogs,bc4f9932f19ef8365985e33bb0eb729bc88a4a121b937c9e6e0d216a23413259,clearance,1,0,0,False,False,False,False,scheduled,she,the,scheduled,she,the,,,True
beam16,blogs,09bbd502684b799b5f27adf59f54016da7bc0d9f1b86a3ccadc34f94c2ee7cdf,the,1,2,2,True,True,False,False,and,the,your,and,the,your,-2.4829025268554688,-2.4829025268554688,True
beam16,blogs,11329f5aa21354a3e4e37ef975fad05ecac86b84789ac4f820ecb193fa5983aa,editor,1,3,3,True,True,False,False,journalist,reporter,editor,journalist,reporter,editor,-2.0729808807373047,-2.0729808807373047,True
beam16,blogs,f9a03b68c6a3dc028e011ad2eefafdebf1f2fc02cbc4f1347ad0b0bcd477940e,a,1,3,3,True,True,False,False,the,to,a,the,to,a,-5.1923370361328125,-5.1923370361328125,True
beam16,blogs,c46f6ddb466c9012648ca1f909ae4bf6692f7e29471ba6bed3e4dce3d92a56b2,up,1,0,0,True,True,False,False,the,a,out,the,a,out,-5.29791259765625,-5.29791259765625,True
beam16,blogs,771ce106ff51f5b264dcec353741a361a6b0ed291dd4737fe1f0f8946b10446c,santa,1,0,0,False,False,False,False,shore,the,shelf,shore,the,shelf,,,True
beam16,blogs,1b21e47c2ae8679dd4c600b2fb74eb26e5741ee4a28b3c3c8ab2b7ce8d70a1ac,brad,2,0,0,False,False,False,False,and,ribbon,hot,and,ribbon,hot,,,True
beam16,blogs,6ae19a87fc3ff1a56c9ec9b1f5dc3f08c483a188d3d237172e96f52c2b38167f,to,1,1,1,True,True,False,False,to,for,and,to,for,and,-0.30776214599609375,-0.30776214599609375,True
beam16,blogs,242267b9fa6dd35ac34aadc385fdcbe62caf366078fb7719e86481329c913949,i'm,2,0,0,True,True,False,False,to,for,and,to,for,and,-5.554164886474609,-5.554164886474609,True
beam16,blogs,9ae993d20e8b502846e8272f136cfd589ad7eb09689d91d0387dd9d9b43023ef,credibility,1,0,0,False,False,False,False,of,for,to,of,for,to,,,False
beam16,blogs,d8a0fc55b03d224f68c34665f300e5486bc2f6122a76e8d5e3ec234eb2fdb7fe,his,1,0,0,True,True,False,False,the,you,thee,the,you,thee,-6.183773040771484,-6.183773040771484,True
beam16,blogs,18af3bb68ae6ed8add1ec7d5c5445db46cfdd098f0124e6ddf8c2bb9a5635453,every,1,0,0,True,True,False,False,with,of,and,with,of,and,-2.538585662841797,-2.538585662841797,True
beam16,blogs,e010fefc17883f0fa3d0e5190ea5c2fdcf3187bd77c5101aeb7e369af12c81e4,man,1,0,0,True,True,False,False,kids,guys,right,kids,guys,right,-4.784660339355469,-4.784660339355469,True
beam16,blogs,f007b6734d83f5822963ac1d46af6d68daf98ae39697092e7793c894f9fc2c55,great,1,2,2,True,True,False,False,must,great,line,must,great,line,-3.0499305725097656,-3.0499305725097656,True
beam16,blogs,ab6b386bda642663a60957662e84bab8c043521662f0507465fd33ae4770b9e0,for,1,0,0,True,True,False,False,a,the,so,a,the,so,-5.969818115234375,-5.969818115234375,True
beam16,blogs,500bb4a4c397d9cc0e7d8c5aa7271c63d2dfaf5b83228fc4c574d72995c812f9,her,1,0,0,True,True,False,False,in,planned,together,in,planned,together,-6.975898742675781,-6.975898742675781,True
beam16,blogs,5dd4bb2ff009213505e1d9e0f1a913ee03388085877a40dc624a62235049a497,that,1,1,1,True,True,False,False,that,i,how,that,i,how,-2.0465087890625,-2.0465087890625,True
beam16,blogs,c9c1ec1d62403e8558e66ff7bd4e6bf743f284fe8b607a6c0fdf44dbc10e5e7a,despu,2,0,0,False,False,False,False,y,de,para,y,de,para,,,True
beam16,blogs,bc0eec280d42a3b8a35b5370f4d6a2f595f9ebb505f935948bc3c1d69c190c89,tablespoonfuls,3,0,0,False,False,False,False,the,my,a,the,my,a,,,True
beam16,blogs,a7708974e2abe455992accddae68e40d8fcaccf1018def525f740e0985be8169,doesn't,2,0,0,False,False,False,False,but,to,and,but,to,and,,,True
beam16,blogs,2060b488dab54ba823d5fefe1d72ae9fbed65a06741808b77417c62ec1b5fc17,you,1,1,1,True,True,False,False,you,the,my,you,the,my,-0.7759132385253906,-0.7759132385253906,True
beam16,blogs,b422cf301d695b243fdd381a5eb35245d60d15f78d915cc6cc8e6b749edbb661,olive,1,0,0,True,True,False,False,of,in,to,of,in,to,-6.795282363891602,-6.795282363891602,True
beam16,blogs,f5e446bf6200e38e3b5fbfc89e5b9bd0deabbacee0ed426ba8bc304e9fe745eb,this,1,0,0,True,True,False,False,to,who,in,to,who,in,-3.8607921600341797,-3.8607921600341797,True
beam16,blogs,92c4f23843b3af8e83cfeafd40b230fc8b4d862a75d7b3d0e7cbbddd069cf116,the,1,1,1,True,True,False,False,the,your,a,the,your,a,-2.2852725982666016,-2.2852725982666016,True
beam16,blogs,12e75a5e9b5b266b92e839ae69c3eb1c672a34aa6b839fa60c1493860ce2c744,fabulous,1,0,0,False,False,False,False,that,it,the,that,it,the,,,True
beam16,blogs,2b9e2386648292b395240fd7a18f55222e867eed820fa480dc92215850d82a4d,support,1,0,0,True,True,False,False,know,think,want,know,think,want,-8.336055755615234,-8.336055755615234,True
beam16,blogs,b435d0156faafe0412b6930fa1cb7b98f1e5abc825d9031203d1c0a73831c91a,thinking,1,0,0,True,True,False,False,not,going,sure,not,going,sure,-3.0035362243652344,-3.0035362243652344,True
beam16,blogs,77c6832860dfadf0b72cf424ce6f95db3159acf706650a3a9ff4cc33d212db01,the,1,1,1,True,True,False,False,the,this,present,the,this,present,-1.3418655395507812,-1.3418655395507812,True
beam16,blogs,6193c5e3a32b459345bb9bee3fa1f3ee2133e94e81053bddade684400cae1ea8,asked,1,0,0,True,True,False,False,said,is,and,said,is,and,-6.485736846923828,-6.485736846923828,True
beam16,blogs,ab7b2ecb0c4c543adabe5fbde9b0e22253c966625bdc4b989c28707745320cef,for,1,1,1,True,True,False,False,for,and,to,for,and,to,-0.8363037109375,-0.8363037109375,True
beam16,blogs,be727e6f7532726634c2229dfee4a2ddd19673af2c1cc3b8d21d3568096f007f,straight,1,0,0,True,True,False,False,in,on,into,in,on,into,-4.60357666015625,-4.60357666015625,True
beam16,blogs,fc145ab575ead1f52766ea7b2ec38c6fe915b6ccfc0ec82b48a526c24a32470e,it,1,1,1,True,True,False,False,it,the,that,it,the,that,-0.5515632629394531,-0.5515632629394531,True
beam16,blogs,97c1f4ddb9eef65018bef20f53333dfa5bfa24d79793df913729e8aec50d5b09,end,1,0,0,True,True,False,False,be,get,take,be,get,take,-2.966939926147461,-2.966939926147461,True
beam16,blogs,62c8db8737e2b1c78feab9f1f3075c321c0f2783a254ef2a579ad2421b284bff,so,1,0,0,True,True,False,False,a,not,the,a,not,the,-3.9126358032226562,-3.9126358032226562,True
beam16,blogs,c3da0adcdc620f29b43cb22a1befa090df062bfb13c324a24eaee42a5122d33e,my,1,0,0,True,True,False,False,the,a,i,the,a,i,-5.525007247924805,-5.525007247924805,True
beam16,blogs,646a318aa41a15500229e5cf45eedc97196bbc8d86c69fbca8d45fd7fcb04a06,we'd,2,0,0,False,True,False,False,i,the,it,i,the,it,,-7.6304779052734375,True
beam16,blogs,8982aefb31078711c3e0141a6cd94288d9fa0d62d0a21ed9d54f15d0c15ebc56,attacks,1,1,1,True,True,False,False,attacks,attack,strikes,attacks,attack,strikes,-0.2615089416503906,-0.2615089416503906,True
beam16,blogs,b4d9c125672f4c9be809488d1b4d0b70b0874e6af3a0b8af56d559244dedbd39,a,1,3,3,True,True,False,False,the,i,a,the,i,a,-3.0590896606445312,-3.0590896606445312,False
beam16,blogs,64fd3c2714f13f89d72809f2b97c938f42149132c934cf6dc8ccdf9f9d8c8c07,all,1,0,0,True,True,False,False,and,i,in,and,i,in,-5.157766342163086,-5.157766342163086,True
beam16,blogs,6a1cb00a61e677ffef0db1a1b183f3a1355ec54b10ed50b7172ddd3e1e181ccc,are,1,2,2,True,True,False,False,i,are,is,i,are,is,-2.3574295043945312,-2.3574295043945312,True
beam16,blogs,8119b55bba97b88b522552943d37827ad7c305182734b4aab5cf18987e6c95a8,film,1,2,2,True,True,False,False,movie,film,video,movie,film,video,-0.9776535034179688,-0.9776535034179688,True
beam16,blogs,495d6bca689418b7ff7e380db19ebeb14d5b2760698f9b9e028d6658a872ef95,the,1,2,2,True,True,False,False,some,the,a,some,the,a,-1.5951805114746094,-1.5951805114746094,True
beam16,blogs,cdf51830a4f0a22b3bd4a90a986179111f518f3b87c7f183d8ba93c92868aa3c,looking,1,0,0,True,True,False,False,not,a,in,not,a,in,-4.110937118530273,-4.110937118530273,True
beam16,blogs,ec532cf55a688e0523f50d9fd05b0333d6d6fdaadee468e47c521d6b7980e31f,may,1,1,1,True,True,False,False,may,could,might,may,could,might,-0.3051567077636719,-0.3051567077636719,True
beam16,blogs,784014d9aa27254723bc2c91fc812bdcdc8c80d07b2ac622ceb633e1e94f691e,impassive,2,0,0,False,False,False,False,much,good,young,much,good,young,,,True
beam16,blogs,dac7750c6545641fcbbcb6ea2887d0a72e61e236c461490bc5f7561fd74ed8b0,at,1,0,0,True,True,False,False,i,you,but,i,you,but,-4.91453742980957,-4.91453742980957,True
beam16,blogs,4ac99b8c694aa7455f3260154ae6d7e351b553a5a8de975b38ce62b6bdbcb3d0,why,1,0,0,True,True,False,False,if,what,how,if,what,how,-2.577789306640625,-2.577789306640625,True
beam16,blogs,0977ca67a61db09c82a9323c16d06a604a8f3626658befc8902b3417238f53e2,just,1,0,0,True,True,False,False,is,i,came,is,i,came,-2.6764755249023438,-2.6764755249023438,True
beam16,blogs,c0aee0a8edefbe14b39deff22e5c2560bf3eb0f86434b48bbcb75e5730839aa3,forth,1,1,1,True,True,False,False,forth,fourth,for,forth,fourth,for,-0.020172119140625,-0.020172119140625,True
beam16,blogs,8cc6ee7671a277200cabbf3957eebabd0e043770f7ed919e8495fdfc79148e09,for,1,1,1,True,True,False,False,for,to,so,for,to,so,-0.3909149169921875,-0.3909149169921875,True
beam16,blogs,a564dc637521b96ae0330161db2bf52e8e87e4ceb7c1b83af8a7786038ad2eaa,road,1,0,0,True,True,False,False,number,following,sum,number,following,sum,-7.746225357055664,-7.746225357055664,True
beam16,blogs,45a74d9ad1faf02e39151e0620dcf420e89f6647f187d11014f465672ed8dd5d,you,1,0,0,True,True,False,False,my,the,for,my,the,for,-3.861682891845703,-3.861682891845703,True
beam16,blogs,2a0fcde4ac935b9e9ec849c872845a179083605dadf18066326897bec24d78c2,cliffs,1,0,0,True,True,False,False,hills,a,natural,hills,a,natural,-5.847942352294922,-5.847942352294922,True
beam16,blogs,7b650077eb25c01334288ac96b3731fc7067545668a8abafbeb79250b6b3b3d7,swallow,1,0,0,True,True,False,False,of,dove,o,of,dove,o,-7.103097915649414,-7.103097915649414,True
beam16,blogs,c3cfd3076e2d5de82cdb45476d0e8b5e526403133a4cb6d9f42493bb80a61461,literary,1,0,0,False,False,False,False,faith,church,religion,faith,church,religion,,,True
beam16,blogs,d15a9d2738db6f961be0193e3eebe5bc1be37d0caca114112a33234be59946ee,out,1,1,1,True,True,False,False,out,the,them,out,the,them,-0.3644561767578125,-0.3644561767578125,True
beam16,blogs,d620a9c0a27064c81eb26675ac19998656c7385aa6eab73fc5e9179f6b90e4ef,diego,2,0,0,True,True,False,False,a,you,i,a,you,i,-9.312175750732422,-9.312175750732422,True
beam16,blogs,2250418b32ae8bcefbb6c6728daed3a28bab126be439044d394b41ea434112fd,the,1,3,3,True,True,False,False,this,all,the,this,all,the,-1.23175048828125,-1.23175048828125,False
beam16,blogs,67b4cafa972a2eb94f38a2705c2eb546b3070d90dd914c85de7035b7bf0b7f9f,friendly,1,3,3,True,True,False,False,values,and,friendly,values,and,friendly,-2.8766613006591797,-2.8766613006591797,True
beam16,blogs,5665bad42fba08250504596020354108b64d82161faefb2f088820de6c857642,of,1,1,1,True,True,False,False,of,layout,theme,of,layout,theme,-0.6208839416503906,-0.6208839416503906,True
