candidate,source,line_hash,observed_word,canonical_target_tokens,baseline_rank_at3,expanded_rank_at3,baseline_covered,expanded_covered,gain,loss,baseline_first,baseline_second,baseline_third,expanded_first,expanded_second,expanded_third,baseline_target_log_score,expanded_target_log_score,synthetic_choice_correct
beam64,blogs,ae8ab4794661237a7a3384e23b25a1ed1045fa9c7ffb13456fbd63d1c3112065,and,1,1,1,True,True,False,False,and,i,the,and,i,the,-1.4532737731933594,-1.4532737731933594,True
beam16,blogs,fd4b176499e87ac7ba1fd7ab79f3d65a409c50e2542a933c90a8d17c6acdfdf4,ago,1,1,1,True,True,False,False,ago,back,old,ago,back,old,-0.05777740478515625,-0.05777740478515625,True
beam64,blogs,fd4b176499e87ac7ba1fd7ab79f3d65a409c50e2542a933c90a8d17c6acdfdf4,ago,1,1,1,True,True,False,False,ago,back,old,ago,back,old,-0.05777740478515625,-0.05777740478515625,True
beam16,blogs,05cd15e66d0926b7d521b824a542ddd09ad264d663e67ccbc53cd72f8a85a3c7,riot,1,0,0,False,False,False,False,you,the,your,you,the,your,,,False
beam64,blogs,05cd15e66d0926b7d521b824a542ddd09ad264d663e67ccbc53cd72f8a85a3c7,riot,1,0,0,False,False,False,False,you,the,your,you,the,your,,,False
beam16,blogs,cbdaf8d123838f408601324e84b4ca29b11ca226f400da1b2e7db52da552012a,or,1,0,0,True,True,False,False,and,breast,sausage,and,breast,sausage,-4.9393768310546875,-4.9393768310546875,True
beam64,blogs,cbdaf8d123838f408601324e84b4ca29b11ca226f400da1b2e7db52da552012a,or,1,0,0,True,True,False,False,and,breast,sausage,and,breast,sausage,-4.9393768310546875,-4.9393768310546875,True
beam16,blogs,0ea53809eccb3a953b4e8be7cf5159b0b7a3653187b3d59177b599770d546c1c,that,1,1,1,True,True,False,False,that,and,with,that,and,with,-1.4901466369628906,-1.4901466369628906,True
beam64,blogs,0ea53809eccb3a953b4e8be7cf5159b0b7a3653187b3d59177b599770d546c1c,that,1,1,1,True,True,False,False,that,and,with,that,and,with,-1.4901466369628906,-1.4901466369628906,True
beam16,blogs,285c8d26edf037e359c00d0152bf525bced924549c300a89327df90b43ab0112,after,1,0,0,True,True,False,False,and,in,is,and,in,is,-6.053745269775391,-6.053745269775391,True
beam64,blogs,285c8d26edf037e359c00d0152bf525bced924549c300a89327df90b43ab0112,after,1,0,0,True,True,False,False,and,in,is,and,in,is,-6.053745269775391,-6.053745269775391,True
beam16,blogs,dc0990e106cfefb238974b070a67cb06aa19ab22ca4c1d7b2568b2ac48840f55,thy,1,0,0,False,False,False,False,talk,pride,but,talk,pride,but,,,False
beam64,blogs,dc0990e106cfefb238974b070a67cb06aa19ab22ca4c1d7b2568b2ac48840f55,thy,1,0,0,False,False,False,False,talk,pride,but,talk,pride,but,,,False
beam16,blogs,2310f9018f334d5cea26c51572604ee994ba0f75067ad4e55f60b051720eb666,choices,1,1,1,True,True,False,False,choices,food,decisions,choices,food,decisions,-0.23593521118164062,-0.23593521118164062,True
beam64,blogs,2310f9018f334d5cea26c51572604ee994ba0f75067ad4e55f60b051720eb666,choices,1,1,1,True,True,False,False,choices,food,decisions,choices,food,decisions,-0.23593521118164062,-0.23593521118164062,True
beam16,blogs,ed1730a70dd632b9c1f59f50100c1039da72f55f8cb9f7da3fdf1d49c9e04fb0,of,1,1,1,True,True,False,False,of,to,with,of,to,with,-0.022365570068359375,-0.022365570068359375,True
beam64,blogs,ed1730a70dd632b9c1f59f50100c1039da72f55f8cb9f7da3fdf1d49c9e04fb0,of,1,1,1,True,True,False,False,of,to,with,of,to,with,-0.022365570068359375,-0.022365570068359375,True
beam16,blogs,b91c60eefa07efc8d8c766b76dd128ca4a516d7c24cf713f1b5f3064169935e2,love,1,0,0,True,True,False,False,have,am,need,have,am,need,-6.376705169677734,-6.376705169677734,True
beam64,blogs,b91c60eefa07efc8d8c766b76dd128ca4a516d7c24cf713f1b5f3064169935e2,love,1,0,0,True,True,False,False,have,am,need,have,am,need,-6.376705169677734,-6.376705169677734,True
beam16,blogs,0c6dd475cb7252e558272ed5476de7ec6792bdc4fde6bbede235965bfe6f5080,if,1,0,0,True,True,False,False,i,the,it's,i,the,it's,-3.439685821533203,-3.439685821533203,True
beam64,blogs,0c6dd475cb7252e558272ed5476de7ec6792bdc4fde6bbede235965bfe6f5080,if,1,0,0,True,True,False,False,i,the,it's,i,the,it's,-3.439685821533203,-3.439685821533203,True
beam16,blogs,b04ed46d0f25dfef118ccab2a0ea2635e5d2c55ad0a77ed20858623e46b686ed,nelly,2,0,0,False,False,False,False,and,to,in,and,to,in,,,True
beam64,blogs,b04ed46d0f25dfef118ccab2a0ea2635e5d2c55ad0a77ed20858623e46b686ed,nelly,2,0,0,False,False,False,False,and,to,in,and,to,in,,,True
beam16,blogs,d4b71e71cae5e44e4118081553ec5530ee80dce7a886c85749d9e45377fe699c,simply,1,0,0,True,True,False,False,more,better,much,more,better,much,-5.415349960327148,-5.415349960327148,True
beam64,blogs,d4b71e71cae5e44e4118081553ec5530ee80dce7a886c85749d9e45377fe699c,simply,1,0,0,True,True,False,False,more,better,much,more,better,much,-5.415349960327148,-5.415349960327148,True
beam16,blogs,819892f3f9c07c0b6ecc3bbfde5dc87757f4a7c446f8bf6430a38284ec3786f2,shop,1,0,0,True,True,False,False,home,office,house,home,office,house,-6.773248672485352,-6.773248672485352,True
beam64,blogs,819892f3f9c07c0b6ecc3bbfde5dc87757f4a7c446f8bf6430a38284ec3786f2,shop,1,0,0,True,True,False,False,home,office,house,home,office,house,-6.773248672485352,-6.773248672485352,True
beam16,blogs,b5b776f2980c8378cb1f2834e76e814863e4b7411f5de5b9493cbf1430db1fda,together,1,0,0,True,True,False,False,us,me,the,us,me,the,-5.861413955688477,-5.861413955688477,True
beam64,blogs,b5b776f2980c8378cb1f2834e76e814863e4b7411f5de5b9493cbf1430db1fda,together,1,0,0,True,True,False,False,us,me,the,us,me,the,-5.861413955688477,-5.861413955688477,True
beam16,blogs,181e694b77fc212dac9d06987bbeeffa7e9aaf649b8a06eb3cd97de3ecf0d4a2,be,1,0,0,True,True,False,False,is,and,i,is,and,i,-5.559719085693359,-5.559719085693359,False
beam64,blogs,181e694b77fc212dac9d06987bbeeffa7e9aaf649b8a06eb3cd97de3ecf0d4a2,be,1,0,0,True,True,False,False,is,and,i,is,and,i,-5.559719085693359,-5.559719085693359,False
beam16,blogs,816866080550f09f99095e912c60005960caff3b6aeaeca9f6f643f77caf856e,a,1,2,2,True,True,False,False,to,a,the,to,a,the,-2.0646438598632812,-2.0646438598632812,True
beam64,blogs,816866080550f09f99095e912c60005960caff3b6aeaeca9f6f643f77caf856e,a,1,2,2,True,True,False,False,to,a,the,to,a,the,-2.0646438598632812,-2.0646438598632812,True
beam16,blogs,b40e9b17841eed5a6bf44e893dd5557121bd34ddea8bbfc9b36047d0f351938e,think,1,0,0,True,True,False,False,have,am,need,have,am,need,-5.384197235107422,-5.384197235107422,True
beam64,blogs,b40e9b17841eed5a6bf44e893dd5557121bd34ddea8bbfc9b36047d0f351938e,think,1,0,0,True,True,False,False,have,am,need,have,am,need,-5.384197235107422,-5.384197235107422,True
beam16,blogs,2bde01ba2ca285280be21974bb2e818ec57704b1a06bd18594851fa19afa68f3,comment,1,1,1,True,True,False,False,comment,post,rant,comment,post,rant,-1.2681655883789062,-1.2681655883789062,True
beam64,blogs,2bde01ba2ca285280be21974bb2e818ec57704b1a06bd18594851fa19afa68f3,comment,1,1,1,True,True,False,False,comment,post,rant,comment,post,rant,-1.2681655883789062,-1.2681655883789062,True
beam16,blogs,0df4a64477ae5b424ff425316f9868d2cd3af3672519dbcb50a7eaec81655be2,southern,1,0,0,True,True,False,False,the,this,new,the,this,new,-5.772106170654297,-5.772106170654297,True
beam64,blogs,0df4a64477ae5b424ff425316f9868d2cd3af3672519dbcb50a7eaec81655be2,southern,1,0,0,True,True,False,False,the,this,new,the,this,new,-5.772106170654297,-5.772106170654297,True
beam16,blogs,75b9bc23fa68a45c5cbb5357bdd745a44b141fe9cd1baca335426cb31bd26ac2,to,1,0,0,True,True,False,False,and,from,but,and,from,but,-4.323650360107422,-4.323650360107422,True
beam64,blogs,75b9bc23fa68a45c5cbb5357bdd745a44b141fe9cd1baca335426cb31bd26ac2,to,1,0,0,True,True,False,False,and,from,but,and,from,but,-4.323650360107422,-4.323650360107422,True
beam16,blogs,41c11852c3d7f62f07a039d1a1353a98b852abb90e4cec23d5d062f5956925c3,but,1,1,1,True,True,False,False,but,too,so,but,too,so,-1.4975776672363281,-1.4975776672363281,True
beam64,blogs,41c11852c3d7f62f07a039d1a1353a98b852abb90e4cec23d5d062f5956925c3,but,1,1,1,True,True,False,False,but,too,so,but,too,so,-1.4975776672363281,-1.4975776672363281,True
beam16,blogs,fe647385e8934d869c08d261ba262604a358a7082418ec109d6a3917992de0ce,force,1,0,0,False,False,False,False,importance,truth,power,importance,truth,power,,,True
beam64,blogs,fe647385e8934d869c08d261ba262604a358a7082418ec109d6a3917992de0ce,force,1,0,0,False,False,False,False,importance,truth,power,importance,truth,power,,,True
beam16,blogs,cabc98d4eebefe718f9bb866ac66dd8d3314f88b39d4c5a53ab8c13e188e5d42,how,1,0,0,True,True,False,False,the,a,that,the,a,that,-5.505121231079102,-5.505121231079102,True
beam64,blogs,cabc98d4eebefe718f9bb866ac66dd8d3314f88b39d4c5a53ab8c13e188e5d42,how,1,0,0,True,True,False,False,the,a,that,the,a,that,-5.505121231079102,-5.505121231079102,True
beam16,blogs,9134bc3a8054df8751179dad332786de55d8d30cc5836cc9f7cf5e2da9efa5df,was,1,0,0,True,True,False,False,think,don't,i,think,don't,i,-2.899768829345703,-2.899768829345703,True
beam64,blogs,9134bc3a8054df8751179dad332786de55d8d30cc5836cc9f7cf5e2da9efa5df,was,1,0,0,True,True,False,False,think,don't,i,think,don't,i,-2.899768829345703,-2.899768829345703,True
beam16,blogs,8a3a45ac9c16931b8304e58742820a06356dab7e3180d238153ad969014baf7b,at,1,0,0,True,True,False,False,and,the,of,and,the,of,-5.917621612548828,-5.917621612548828,False
beam64,blogs,8a3a45ac9c16931b8304e58742820a06356dab7e3180d238153ad969014baf7b,at,1,0,0,True,True,False,False,and,the,of,and,the,of,-5.917621612548828,-5.917621612548828,False
beam16,blogs,6ae9a8233ae0006692e733fab7dbe811f257308042e32824cb1f91a858c9b7ad,i,1,0,0,True,True,False,False,is,are,was,is,are,was,-6.248476028442383,-6.248476028442383,False
beam64,blogs,6ae9a8233ae0006692e733fab7dbe811f257308042e32824cb1f91a858c9b7ad,i,1,0,0,True,True,False,False,is,are,was,is,are,was,-6.248476028442383,-6.248476028442383,False
beam16,blogs,c8239036c7ba0f97df365063fb3ff245075aedc7576879a800cb5ef00a5dcf57,i,1,1,1,True,True,False,False,i,they,there,i,i've,i'm,-1.5532608032226562,-1.5532608032226562,True
beam64,blogs,c8239036c7ba0f97df365063fb3ff245075aedc7576879a800cb5ef00a5dcf57,i,1,1,1,True,True,False,False,i,they,there,i,i've,i'm,-1.5532608032226562,-1.5532608032226562,True
beam16,blogs,7d03b2aca820442d1dd4ed0758332bbf7c0221d6fc21adbdce3f3770b285ae6a,easily,1,0,0,True,True,False,False,much,bad,many,much,bad,many,-7.57145881652832,-7.57145881652832,True
beam64,blogs,7d03b2aca820442d1dd4ed0758332bbf7c0221d6fc21adbdce3f3770b285ae6a,easily,1,0,0,True,True,False,False,much,bad,many,much,bad,many,-7.57145881652832,-7.57145881652832,True
beam16,blogs,834f59365e75020a10a53d47e8e8ad53d12910d3ee6d4b5ff3c7c32bcdfbf393,which,1,0,0,True,True,False,False,to,for,one,to,for,one,-3.5694408416748047,-3.5694408416748047,True
beam64,blogs,834f59365e75020a10a53d47e8e8ad53d12910d3ee6d4b5ff3c7c32bcdfbf393,which,1,0,0,True,True,False,False,to,for,one,to,for,one,-3.5694408416748047,-3.5694408416748047,True
beam16,blogs,c80f10ca557aefbfa87690f531b64b36706a0a3def3a7f273afe4fbde70f3e71,of,1,1,1,True,True,False,False,of,about,to,of,about,to,-0.2662849426269531,-0.2662849426269531,True
beam64,blogs,c80f10ca557aefbfa87690f531b64b36706a0a3def3a7f273afe4fbde70f3e71,of,1,1,1,True,True,False,False,of,about,to,of,about,to,-0.2662849426269531,-0.2662849426269531,True
beam16,blogs,85b823a7393ea003b8c1fd3cf03bcae450129384d78f6ebf341f48f63e33b66e,greetings,1,0,0,False,False,False,False,on,in,is,on,in,is,,,True
beam64,blogs,85b823a7393ea003b8c1fd3cf03bcae450129384d78f6ebf341f48f63e33b66e,greetings,1,0,0,False,False,False,False,on,in,is,on,in,is,,,True
beam16,blogs,8c62b466ff3e7bad679361a0c4a94c8e8d1c980db7d24f1a942c3cea49c9d9cd,bad,1,0,0,True,True,False,False,great,lot,good,great,lot,good,-4.1342926025390625,-4.1342926025390625,True
beam64,blogs,8c62b466ff3e7bad679361a0c4a94c8e8d1c980db7d24f1a942c3cea49c9d9cd,bad,1,0,0,True,True,False,False,great,lot,good,great,lot,good,-4.1342926025390625,-4.1342926025390625,True
beam16,blogs,2225ec3cbc148f64c837bd4f0dfa7ca8d15d475f90d759ac9d6746e670f48b58,by,1,0,0,True,True,False,False,and,the,of,and,the,of,-5.870197296142578,-5.870197296142578,True
beam64,blogs,2225ec3cbc148f64c837bd4f0dfa7ca8d15d475f90d759ac9d6746e670f48b58,by,1,0,0,True,True,False,False,and,the,of,and,the,of,-5.870197296142578,-5.870197296142578,True
beam16,blogs,78ce70ab8fcd0433ee30382fe3d07bfa99bcc9551dbaadaf1bce0ff3b72043d2,a,1,0,0,True,True,False,False,the,them,it,the,them,it,-3.5404052734375,-3.5404052734375,True
beam64,blogs,78ce70ab8fcd0433ee30382fe3d07bfa99bcc9551dbaadaf1bce0ff3b72043d2,a,1,0,0,True,True,False,False,the,them,it,the,them,it,-3.5404052734375,-3.5404052734375,True
beam16,blogs,87877f6b81280379d0fc181f082d80c0a7fc942a8038c03eb870ce02c115e670,abandonment,1,0,0,False,False,False,False,snow,neglect,ice,snow,neglect,ice,,,True
beam64,blogs,87877f6b81280379d0fc181f082d80c0a7fc942a8038c03eb870ce02c115e670,abandonment,1,0,0,False,False,False,False,snow,neglect,ice,snow,neglect,ice,,,True
beam16,blogs,d58f95aac1deaa47a480250ca69c64722f6033cf98241eb12c54075b4e8c0cbf,carry,1,0,0,False,False,False,False,in,the,i,in,the,i,,,True
beam64,blogs,d58f95aac1deaa47a480250ca69c64722f6033cf98241eb12c54075b4e8c0cbf,carry,1,0,0,False,False,False,False,in,the,i,in,the,i,,,True
beam16,blogs,02822979e79f67ce6acf619f7ac6f6811666876fb03211931a0d22f5e2f357c9,to,1,1,1,True,True,False,False,to,and,that,to,and,that,-1.5057296752929688,-1.5057296752929688,True
beam64,blogs,02822979e79f67ce6acf619f7ac6f6811666876fb03211931a0d22f5e2f357c9,to,1,1,1,True,True,False,False,to,and,that,to,and,that,-1.5057296752929688,-1.5057296752929688,True
beam16,blogs,62398e7fe9510a2356e4ac9a0605e35d2f75d6537c9e5f6a0ef16a11df64f3c2,are,1,2,2,True,True,False,False,have,are,see,have,are,see,-2.192108154296875,-2.192108154296875,True
beam64,blogs,62398e7fe9510a2356e4ac9a0605e35d2f75d6537c9e5f6a0ef16a11df64f3c2,are,1,2,2,True,True,False,False,have,are,see,have,are,see,-2.192108154296875,-2.192108154296875,True
beam16,blogs,125a21d647198b9a9b4e532e1c21173099b5b77a2505eca5d495dd18b38ee645,you're,2,0,0,True,True,False,False,the,you,a,the,you,a,-5.491649627685547,-5.491649627685547,True
beam64,blogs,125a21d647198b9a9b4e532e1c21173099b5b77a2505eca5d495dd18b38ee645,you're,2,0,0,True,True,False,False,the,you,a,the,you,a,-5.491649627685547,-5.491649627685547,True
beam16,blogs,4d0020fcf352e469a312236972f4d1d7fcc55128719c4b47a8c3279484cc2335,craving,1,0,0,True,True,False,False,wanting,begging,hooked,wanting,begging,hooked,-4.721996307373047,-4.721996307373047,True
beam64,blogs,4d0020fcf352e469a312236972f4d1d7fcc55128719c4b47a8c3279484cc2335,craving,1,0,0,True,True,False,False,wanting,begging,hooked,wanting,begging,hooked,-4.721996307373047,-4.721996307373047,True
beam16,blogs,ff506e4767af50216ac5a9b0569f13991d6dfa9ea57ac2e3a34de3687712c5ae,myself,1,0,0,True,True,False,False,from,to,was,from,to,was,-5.257293701171875,-5.257293701171875,True
beam64,blogs,ff506e4767af50216ac5a9b0569f13991d6dfa9ea57ac2e3a34de3687712c5ae,myself,1,0,0,True,True,False,False,from,to,was,from,to,was,-5.257293701171875,-5.257293701171875,True
beam16,blogs,94231909c40f07766cf97675658be0eb54956ef50a074d39a685824e15438b3d,now,1,1,1,True,True,False,False,now,about,at,now,about,at,-0.00899505615234375,-0.00899505615234375,True
beam64,blogs,94231909c40f07766cf97675658be0eb54956ef50a074d39a685824e15438b3d,now,1,1,1,True,True,False,False,now,about,at,now,about,at,-0.00899505615234375,-0.00899505615234375,True
beam16,blogs,49a0ee2e414502b63d9df3d56c069e4f3895b41506ade52623cda2dacae3f022,out,1,0,0,True,True,False,False,the,a,it,the,a,it,-6.302791595458984,-6.302791595458984,False
beam64,blogs,49a0ee2e414502b63d9df3d56c069e4f3895b41506ade52623cda2dacae3f022,out,1,0,0,True,True,False,False,the,a,it,the,a,it,-6.302791595458984,-6.302791595458984,False
beam16,blogs,48c2d41352191f36f12cce7ff0364f45f7fe2c0830b9313412e361daa76b25cf,it,1,1,1,True,True,False,False,it,the,that,it,the,that,-0.11516571044921875,-0.11516571044921875,True
beam64,blogs,48c2d41352191f36f12cce7ff0364f45f7fe2c0830b9313412e361daa76b25cf,it,1,1,1,True,True,False,False,it,the,that,it,the,that,-0.11516571044921875,-0.11516571044921875,True
beam16,blogs,c5dc16b9b66ed2581bfd3b55c3b434c368c281fe8da26099c3f65a756d49d2d3,private,1,0,0,True,True,False,False,the,taxpayers,individuals,the,taxpayers,individuals,-3.8343238830566406,-3.8343238830566406,True
beam64,blogs,c5dc16b9b66ed2581bfd3b55c3b434c368c281fe8da26099c3f65a756d49d2d3,private,1,0,0,True,True,False,False,the,taxpayers,individuals,the,taxpayers,individuals,-3.8343238830566406,-3.8343238830566406,True
beam16,blogs,25bf1823372cac021e74991c577919cb77df32328e8310f6891118e46f7b0afe,control,1,0,0,True,True,False,False,a,the,love,a,the,love,-5.712453842163086,-5.712453842163086,True
beam64,blogs,25bf1823372cac021e74991c577919cb77df32328e8310f6891118e46f7b0afe,control,1,0,0,True,True,False,False,a,the,love,a,the,love,-5.712453842163086,-5.712453842163086,True
beam16,blogs,99297c1b0394f506185f5c7caf08666e663565bdd3b300b86e65fd4fff2bd1f7,co,1,0,0,True,True,False,False,the,his,other,the,his,other,-6.045497894287109,-6.045497894287109,True
beam64,blogs,99297c1b0394f506185f5c7caf08666e663565bdd3b300b86e65fd4fff2bd1f7,co,1,0,0,True,True,False,False,the,his,other,the,his,other,-6.045497894287109,-6.045497894287109,True
beam16,blogs,78b55d6b0f18438c47e60fce7e1b4234a0a7375c0f83b3afab4cb125ace2f96b,isn't,2,0,0,False,False,False,False,tree,bush,in,tree,bush,in,,,False
beam64,blogs,78b55d6b0f18438c47e60fce7e1b4234a0a7375c0f83b3afab4cb125ace2f96b,isn't,2,0,0,False,False,False,False,tree,bush,in,tree,bush,in,,,False
beam16,blogs,4e56cdabed510a78bff69e4e7dd0386e670d803935709b84e3166dd1c4e2b39a,purpose,1,0,0,True,True,False,False,magic,sparkle,spark,magic,sparkle,spark,-5.813938140869141,-5.813938140869141,True
beam64,blogs,4e56cdabed510a78bff69e4e7dd0386e670d803935709b84e3166dd1c4e2b39a,purpose,1,0,0,True,True,False,False,magic,sparkle,spark,magic,sparkle,spark,-5.813938140869141,-5.813938140869141,True
beam16,blogs,81a2e1df0e2008e3c66562bcfbae4a8fce030a337c9503eaf7744a0ec5a3aeca,have,1,2,2,True,True,False,False,are,have,were,are,have,were,-2.9252490997314453,-2.9252490997314453,True
beam64,blogs,81a2e1df0e2008e3c66562bcfbae4a8fce030a337c9503eaf7744a0ec5a3aeca,have,1,2,2,True,True,False,False,are,have,were,are,have,were,-2.9252490997314453,-2.9252490997314453,True
beam16,blogs,21fc094822685d1b42829562e9b20fc04500bc9ffe43ac0caaf104448e242180,total,1,0,0,False,False,False,False,of,none,at,of,none,at,,,True
beam64,blogs,21fc094822685d1b42829562e9b20fc04500bc9ffe43ac0caaf104448e242180,total,1,0,0,False,False,False,False,of,none,at,of,none,at,,,True
beam16,blogs,99dba9a6a0e3d175783facc4da880a998e55a6ba3191f9e797e333df760e04c1,i,1,1,1,True,True,False,False,i,in,and,i,in,and,-2.1052780151367188,-2.1052780151367188,True
beam64,blogs,99dba9a6a0e3d175783facc4da880a998e55a6ba3191f9e797e333df760e04c1,i,1,1,1,True,True,False,False,i,in,and,i,in,and,-2.1052780151367188,-2.1052780151367188,True
beam16,blogs,9c80a57bf0374f50d9139dde80c889481b2fdf9f5e1f66e2f0dede2504e7fc11,swinburne,4,0,0,False,False,False,False,university,and,malaysia,university,and,universiti,,,True
beam64,blogs,9c80a57bf0374f50d9139dde80c889481b2fdf9f5e1f66e2f0dede2504e7fc11,swinburne,4,0,0,False,False,False,False,university,and,malaysia,university,and,universiti,,,True
beam16,blogs,d6732e82c7c7c93932196cca218a17cc01d85c909e5c3a596ce816c8c176499b,also,1,0,0,True,True,False,False,what,the,how,what,the,how,-7.353271484375,-7.353271484375,False
beam64,blogs,d6732e82c7c7c93932196cca218a17cc01d85c909e5c3a596ce816c8c176499b,also,1,0,0,True,True,False,False,what,the,how,what,the,how,-7.353271484375,-7.353271484375,False
beam16,blogs,c329ccf68f3d1473f59497cd2ddeb670fa914c495cf411ba9cafb25a93a3d917,have,1,1,1,True,True,False,False,have,are,can,have,are,can,-3.093019485473633,-3.093019485473633,True
beam64,blogs,c329ccf68f3d1473f59497cd2ddeb670fa914c495cf411ba9cafb25a93a3d917,have,1,1,1,True,True,False,False,have,are,can,have,are,can,-3.093019485473633,-3.093019485473633,True
beam16,blogs,3b84ebce6ba992d9e3dadeed4c7f7c006a25dbb0cc7d08f2d44fd0d71b97a2df,of,1,1,1,True,True,False,False,of,for,and,of,for,and,-1.1140327453613281,-1.1140327453613281,True
beam64,blogs,3b84ebce6ba992d9e3dadeed4c7f7c006a25dbb0cc7d08f2d44fd0d71b97a2df,of,1,1,1,True,True,False,False,of,for,and,of,for,and,-1.1140327453613281,-1.1140327453613281,True
beam16,blogs,c42b839afbb205b2384d1dd940a6e59e0a1f362d1c8ace78dddde19b54cf800d,which,1,0,0,True,True,False,False,finance,fund,pay,finance,fund,pay,-5.466564178466797,-5.466564178466797,True
beam64,blogs,c42b839afbb205b2384d1dd940a6e59e0a1f362d1c8ace78dddde19b54cf800d,which,1,0,0,True,True,False,False,finance,fund,pay,finance,fund,pay,-5.466564178466797,-5.466564178466797,True
beam16,news,39689551a658251ab71594ed7115c7a6509428446424c987ef0334f4e1259cf2,lore,1,3,3,True,True,False,False,legend,folklore,lore,legend,folklore,lore,-3.0955028533935547,-3.0955028533935547,True
beam64,news,39689551a658251ab71594ed7115c7a6509428446424c987ef0334f4e1259cf2,lore,1,3,3,True,True,False,False,legend,folklore,lore,legend,folklore,lore,-3.0955028533935547,-3.0955028533935547,True
beam16,news,6c2ecc04f145627cf6e3af34bbf5fceab3446b954aeb6d2cd83bc149efeee194,to,1,2,2,True,True,False,False,on,to,and,on,to,and,-2.5188369750976562,-2.5188369750976562,True
beam64,news,6c2ecc04f145627cf6e3af34bbf5fceab3446b954aeb6d2cd83bc149efeee194,to,1,2,2,True,True,False,False,on,to,and,on,to,and,-2.5188369750976562,-2.5188369750976562,True
beam16,news,f294c79166f854531a597096235f35d4b90621bd2f1e6c1a36bfe2a7caa6c144,week,1,1,1,True,True,False,False,week,year,month,week,year,month,-1.1346664428710938,-1.1346664428710938,True
beam64,news,f294c79166f854531a597096235f35d4b90621bd2f1e6c1a36bfe2a7caa6c144,week,1,1,1,True,True,False,False,week,year,month,week,year,month,-1.1346664428710938,-1.1346664428710938,True
beam16,news,1a66f0288092379e7c51f0169eb3e0aee0a661d07e1c3cae13f925c8e58ac0e4,i,1,1,1,True,True,False,False,i,he,to,i,he,i'd,-1.1663284301757812,-1.1663284301757812,True
beam64,news,1a66f0288092379e7c51f0169eb3e0aee0a661d07e1c3cae13f925c8e58ac0e4,i,1,1,1,True,True,False,False,i,he,to,i,he,i'd,-1.1663284301757812,-1.1663284301757812,True
beam16,news,ca147c951ee4d9853546c34222eed78802527f4887856cd2889ec07a345d7ce5,revenue,1,1,1,True,True,False,False,revenue,operations,business,revenue,operations,business,-1.8788032531738281,-1.8788032531738281,True
beam64,news,ca147c951ee4d9853546c34222eed78802527f4887856cd2889ec07a345d7ce5,revenue,1,1,1,True,True,False,False,revenue,operations,business,revenue,operations,business,-1.8788032531738281,-1.8788032531738281,True
beam16,news,839e8f0cc656dd3309e4dd0144311fd085253962f1976a46ed9512608f19c2af,bear,1,0,0,False,False,False,False,a,an,his,a,an,his,,,True
beam64,news,839e8f0cc656dd3309e4dd0144311fd085253962f1976a46ed9512608f19c2af,bear,1,0,0,False,False,False,False,a,an,his,a,an,his,,,True
beam16,news,37ad009ab98fd6a08ca9c0f908964a8e4d48070a2b1a95f160564e77129f44fa,a,1,1,1,True,True,False,False,a,his,the,a,his,the,-0.8245468139648438,-0.8245468139648438,True
beam64,news,37ad009ab98fd6a08ca9c0f908964a8e4d48070a2b1a95f160564e77129f44fa,a,1,1,1,True,True,False,False,a,his,the,a,his,the,-0.8245468139648438,-0.8245468139648438,True
beam16,news,f78e73021a8caef1bc4e6c5f91f0e1da70aaf340c6b7934383b441f2acb63b44,s,1,1,1,True,True,False,False,s,k,n,s,k,n,-1.4756507873535156,-1.4756507873535156,True
beam64,news,f78e73021a8caef1bc4e6c5f91f0e1da70aaf340c6b7934383b441f2acb63b44,s,1,1,1,True,True,False,False,s,k,n,s,k,n,-1.4756507873535156,-1.4756507873535156,True
beam16,news,0e66323d8a74c4a0cbc1cc636b10af05c0e4b1d5f0c292d173d9ba8dd631f354,concession,1,0,0,True,True,False,False,effort,bid,attempt,effort,bid,attempt,-4.826272964477539,-4.826272964477539,True
beam64,news,0e66323d8a74c4a0cbc1cc636b10af05c0e4b1d5f0c292d173d9ba8dd631f354,concession,1,0,0,True,True,False,False,effort,bid,attempt,effort,bid,attempt,-4.826272964477539,-4.826272964477539,True
beam16,news,d823d0c6826a6086c07837b8b036ff2d50385575f290b3819667e1a10f821493,sheriff,1,0,0,True,True,False,False,in,as,at,in,as,at,-8.423973083496094,-8.423973083496094,True
beam64,news,d823d0c6826a6086c07837b8b036ff2d50385575f290b3819667e1a10f821493,sheriff,1,0,0,True,True,False,False,in,as,at,in,as,at,-8.423973083496094,-8.423973083496094,True
beam16,news,4fae3c1054dbe16a575cadd9751ac2f041699c12fcc82d694f84aecd55924d2d,the,1,1,1,True,True,False,False,the,a,in,the,a,in,-1.0477409362792969,-1.0477409362792969,True
beam64,news,4fae3c1054dbe16a575cadd9751ac2f041699c12fcc82d694f84aecd55924d2d,the,1,1,1,True,True,False,False,the,a,in,the,a,in,-1.0477409362792969,-1.0477409362792969,True
beam16,news,861cf299c1c71a57e4d6df354d502abb6a141bd5b898a80075a0061ed593626a,gay,1,0,0,False,False,False,False,that,a,the,that,a,the,,,False
beam64,news,861cf299c1c71a57e4d6df354d502abb6a141bd5b898a80075a0061ed593626a,gay,1,0,0,False,False,False,False,that,a,the,that,a,the,,,False
beam16,news,2a1cfd24662a05e21a6c424c5596896e1e849e72e0350d176c4594c175ed6b3c,opponents,1,0,0,False,False,False,False,the,this,my,the,this,my,,,False
